818.859,818.942,0.0824743,64,192,122.999,122.322,41.757,10.439,34.4836,42.0107,35.4261,44.8383
829.024,829.07,0.0457358,93,279,241.327,240.003,21.244,37.342,35.6286,4.82214,25.1183,45.8617
840.085,840.099,0.0144871,82,246,234.926,233.472,39.403,16.816,45.0014,36.2979,39.2508,45.8481
813.238,813.329,0.0906696,121,363,782.513,779.06,34.4695,38.9265,32.8196,42.9975,40.8094,4.85722
831.817,831.881,0.0635996,63,189,152.259,151.348,37.301,14.157,38.1743,6.05143,39.3194,46.085
843.398,843.47,0.0727457,100,300,482.128,480.004,36.275,20.415,35.7414,8.00786,33.2125,6.7525
833.103,833.202,0.0984322,100,300,544.762,542.317,21.884,40.168,33.2629,9.60357,24.8642,9.59472
1282.32,1282.32,2.27E-13,44,132,24.5358,24.3651,34.0355,20.2075,40.2193,19.6564,32.5911,19.0328
1198.29,1198.29,-4.32E-12,46,138,31.2005,30.9612,34.779,27.228,38.1596,15.8532,40.7617,11.6933
1174.18,1174.27,0.0935743,36,108,31.0415,30.8558,31.559,19.725,32.9318,28.5875,38.8708,13.6475
1182.61,1182.63,0.0189075,46,138,39.264,39.0511,47.917,30.11,36.2036,31.6,36.1314,11.1708
1165.81,1165.9,0.082283,48,144,43.4782,43.2073,24.8695,30.6825,28.4214,31.3457,42.1764,7.4525
1172.76,1172.84,0.0715667,67,201,94.8678,94.2406,39.4315,12.9505,37.3493,33.6936,35.7067,39.1067
1107.69,1107.77,0.0877705,63,189,176.101,175.262,33.293,21.476,38.0775,16.9475,19.0339,39.3444
1091.74,1091.8,0.0600441,65,195,138.408,137.661,31.4565,39.8395,31.7471,40.9807,33.2164,40.0592
1095.26,1095.26,-2.27E-13,78,234,225.067,223.869,35.624,21.608,43.8375,6.6625,38.0125,8.3175
1132.16,1132.16,-5.00E-12,70,210,135.024,134.231,31.516,40.997,24.9279,17.975,27.8786,41.8392
1091.74,1091.81,0.0720361,66,198,126.14,125.21,31.7575,28.1125,31.0332,43.9789,34.1011,44.6983
1059.24,1059.3,0.060909,92,276,586.642,583.749,29.993,9.736,29.8196,42.5018,30.0475,41.9875
1072.36,1072.42,0.0586988,58,174,129.032,128.024,31.593,13.02,29.68,8.405,29.6844,4.29667
1092.5,1092.6,0.0959651,55,165,160.272,159.259,34.543,11.831,27.2996,41.5975,39.3383,6.04056
1052.97,1053.06,0.0900329,90,270,421.354,418.44,29.651,11.13,32.4339,42.5346,31.4375,42.8458
1089.25,1089.35,0.0992016,108,324,664.098,659.727,32.8685,32.0125,27.1336,7.28214,34.3164,41.1042
1047.65,1047.74,0.0835609,102,306,821.56,815.081,40.784,15.09,30.8696,7.45393,26.115,47.585
1062.74,1062.74,1.16E-11,117,351,972.652,967.529,29.4385,35.1145,30.5739,42.1196,32.5683,41.2022
1059.45,1059.5,0.0461938,76,228,251.57,249.759,32.3015,12.7295,34.1393,8.58643,33.5569,44.9286
1087.62,1087.65,0.0272905,113,339,765.429,760.343,21.3255,12.0375,29.6257,3.67714,29.205,3.95
